image,run,simple_sugars,complex_sugars,proteins,fats,dietary_fibers,explanation
022.jpg,43,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly mango or orange. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,44,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,45,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely around 500ml. Fruit juices like this are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,46,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a trace amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,47,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,48,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, orange, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,49,25,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (25g from natural fruit sugars). They contain minimal complex sugars (2g), a small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,50,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly others like orange or mango. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,51,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,52,25,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (25g from natural fruit sugars). They contain minimal complex sugars (2g), a small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,53,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, mango, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) comes from any pulp residue in the juice."
022.jpg,54,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely a fruit-based beverage. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) may come from pulp residue in the juice."
022.jpg,55,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,56,25,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (25g from natural fruit sugars). They contain minimal complex sugars (2g), a small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,57,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,58,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,59,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,60,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly others like orange or mango. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,61,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly others like orange or mango. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
